c_personid,Rank,Friend,Enemy,Lindex,c_index_year,c_birthyear,c_deathyear,c_death_age,c_fl_earliest_year,c_fl_ey_nh_code,c_fl_latest_year,c_choronym_code,LU,c_entry_code,Longitude,Latitude,RankD,Rank9
12560,6,0,0,1226,1226,0,0,0,1196,546,0,0,13867,29,119.321577,26.073954,12,6
39181,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
23171,7,85.07955425,0,1181,1181,1122,1201,80,0,0,0,0,12669,36,120.733788,31.646582,14,7
46776,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
417079,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
36678,8,51.15234481,0,1117,1117,0,0,0,0,0,0,0,13284,0,103.888771,30.807074,16,8
41474,5,27.64467714,0,1161,1161,0,0,0,0,0,1161,0,0,0,0,0,10,5
17672,4,75.75078572,0,1041,1041,998,1041,44,0,0,0,18,11027,74,114.34333,34.785477,8,4
20047,7.5,73.12232231,0,1190,1190,0,0,0,0,0,0,0,12753,36,119.913009,28.448732,15,7
49367,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
386237,8.5,0,0,1275,1275,0,1290,0,0,0,0,0,12753,0,120.071625,29.300087,17,8
48879,6.5,0,0,0,0,0,0,0,0,0,0,0,14091,0,108.8834,23.1733,13,6
421186,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
49600,4,0,0,1280,1280,0,0,0,0,0,0,0,13284,36,103.8314591,30.05050087,8,4
1165,2,72.65868428,0,1138,1138,1079,1149,71,0,0,0,0,12753,50,121.542656,29.866316,4,2
17666,4,69.8174818,0,1229,1229,0,0,0,0,0,0,0,12753,0,120.227981,29.260567,8,4
426538,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
97037,7.5,0,0,1144,0,0,0,0,1174,0,1175,0,0,0,0,0,15,7
50319,1.5,27.64467714,0,1224,1224,0,1224,0,0,0,0,0,0,64,0,0,3,1
17659,3,56.05961211,0,1190,1190,0,0,0,1160,541,0,0,12753,36,120.071625,29.300087,6,3
51812,5.5,0,0,0,0,0,0,64,0,0,0,0,11141,0,117.886884,34.118265,11,5
426313,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
426640,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
43454,6,73.58752348,0,1258,1258,0,0,0,0,0,0,0,12824,0,117.706978,29.854147,12,6
432245,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
27316,4.5,84.37026702,0,1250,1250,0,0,0,0,0,0,0,12907,36,115.785782,28.197754,9,4
44734,9,45.77903136,0,1276,1276,1217,0,0,0,0,0,0,14091,165,110.250893,21.38298,18,9
27667,8,49.43796299,0,1273,1273,1214,0,0,0,0,0,0,12907,165,114.971275,27.103239,16,8
4055,1,65.47187728,0,1120,1120,1061,1128,68,0,0,0,36,12214,77,112.751518,38.88332,2,1
27513,9,86.35496137,0,1199,1199,0,0,0,0,0,0,0,13867,36,118.026779,27.756025,18,9
41323,6,34.82715981,0,1182,0,0,0,0,1212,549,0,0,0,0,0,0,12,6
23235,4.5,42.01298976,0,1109,1109,0,0,0,0,0,0,0,12433,94,119.437332,32.79071,9,4
1810,4.5,73.41329091,0,1059,1059,0,0,80,0,0,0,20,13284,118,104.077995,30.650385,9,4
42404,6.5,0,0,1206,1206,0,0,0,1206,548,0,0,0,0,0,0,13,6
96555,3,0,0,1018,0,0,0,0,1048,0,1054,0,0,0,0,0,6,3
38652,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3
424313,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
51802,5,0,0,0,0,0,0,0,0,0,0,0,11203,0,116.2825623,35.95607376,10,5
48503,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
971,2.5,81.22832417,0,1086,1086,1027,1090,64,0,0,0,15,12824,36,115.761818,29.087832,5,2
45539,2.5,27.64467714,0,1053,1053,0,0,0,0,0,0,0,11027,118,114.34333,34.785477,5,2
46222,8,0,0,0,0,0,0,0,0,0,0,0,13867,0,119.011101,25.433954,16,8
7284,7,77.38075075,0,1103,1103,0,0,0,0,0,0,0,12907,36,114.931137,27.804075,14,7
95588,5,0,0,1182,0,0,0,0,1212,0,1213,0,0,0,0,0,10,5
49676,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
50563,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4
3015,6.5,75.03658441,0,1034,1034,0,0,0,0,0,1034,45,11027,0,114.34333,34.785477,13,6
95571,5.5,0,0,1114,0,0,0,0,1144,0,1185,0,0,0,0,0,11,5
12047,4,70.96010554,82.30938113,1118,1118,1078,1118,41,0,0,0,0,12824,36,115.745026,29.330564,8,4
41607,5.5,0,0,1115,1115,0,0,0,1085,529,1098,0,13952,0,111.771019,23.146791,11,5
26428,3.5,43.86328146,118.592055,1236,1236,1177,0,0,0,0,0,0,13284,36,103.831459,30.050497,7,3
18207,7.5,79.97966176,0,1240,1240,0,0,0,1228,551,0,0,12753,0,121.542656,29.866316,15,7
1998,3.5,27.64467714,0,1092,1092,0,0,0,0,0,0,0,13867,36,118.589905,24.909641,7,3
46642,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
46449,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
17941,5,76.7592443,0,1096,1096,0,0,0,1056,526,0,31,11027,0,114.34333,34.785477,10,5
426508,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
1173,8.5,0,0,1143,1143,0,0,0,0,0,0,0,0,0,0,0,17,8
26029,8.5,71.64242633,0,1148,1148,0,0,0,1118,536,0,0,13867,36,119.011101,25.433954,17,8
37643,6,27.64467714,0,1139,1139,1091,0,0,0,0,0,0,12433,36,118.264374,32.098347,12,6
48523,9,0,0,1130,1130,0,0,0,0,0,0,0,12907,36,114.894874,26.792103,18,9
15791,4.5,80.52157388,0,1264,1264,0,0,0,1241,554,0,0,12753,36,119.12091,28.082565,9,4
37300,9,73.98503983,0,1177,1177,0,0,0,0,0,0,0,12907,0,114.971275,27.103239,18,9
42197,5.5,0,0,1145,1145,0,0,0,1137,541,0,0,0,0,0,0,11,5
3033,1,76.93174375,0,1208,1208,0,0,0,0,0,0,24,12753,118,121.120598,28.843132,2,1
15573,8.5,0,0,1277,1277,0,0,0,0,0,0,83,12824,36,117.930214,29.933117,17,8
436443,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
21685,7.5,0,0,1100,1100,0,0,0,0,0,0,14,13867,0,118.589905,24.909641,15,7
38022,8.5,0,0,1211,1211,0,0,0,1181,544,0,0,12753,36,121.425552,29.283617,17,8
432093,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
45527,8.5,0,0,1078,1078,0,0,0,0,0,1078,0,0,0,0,0,17,8
1107,6,81.04901191,0,1138,1138,0,0,0,0,0,0,15,13867,0,117.483398,27.337692,12,6
21516,9.5,83.93079279,0,1244,1244,0,0,0,1214,549,0,0,13015,36,111.58423,26.21349,19,9
402779,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
3076,8,80.70293403,0,1042,1042,0,0,76,0,0,0,0,13867,101,119.321577,26.073954,16,8
402080,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
21672,4.5,84.92547551,0,1229,1229,1170,1249,80,0,0,0,0,12669,165,120.618622,31.31271,9,4
46405,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
17345,7.5,52.44919219,0,1020,1020,0,0,0,0,0,0,0,12214,118,112.177597,37.20726,15,7
46725,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5
48675,7.5,27.64467714,0,1097,1097,1039,1097,59,0,0,0,0,12753,0,120.815277,29.58749,15,7
15140,1,75.99232589,0,1040,1040,997,1040,44,0,0,0,51,11546,165,116.532822,37.884556,2,1
7214,7.5,78.62922882,0,1044,1044,985,1050,66,0,0,0,12,12669,118,120.618622,31.31271,15,7
16469,6,69.09459613,0,1000,1000,0,0,0,0,0,0,7,13098,0,112.190773,30.350445,12,6
14623,2.5,72.43371272,0,1059,1059,1029,1059,31,0,0,0,18,11027,74,114.34333,34.785477,5,2
18336,3,67.76362308,0,984,984,942,984,43,0,0,0,34,11546,165,115.13826,36.24564,6,3
1246,5.5,0,0,1060,1060,0,0,0,0,0,0,17,0,0,0,0,11,5
46880,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6
49028,8.5,0,0,1103,1103,0,0,0,1103,534,0,0,0,0,0,0,17,8
44512,8,0,0,1015,1015,0,0,0,1007,514,1015,0,11901,118,110.332306,34.835129,16,8
96929,6,0,0,1156,0,0,0,0,1186,0,1186,0,0,0,0,0,12,6
21962,4.5,70.91855214,0,1060,1060,0,0,0,0,0,0,0,11371,0,112.38263,34.665276,9,4
10474,7,60.06953301,0,1047,1047,0,0,0,0,0,0,0,11027,0,114.34333,34.785477,14,7
425596,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
46883,5.5,27.64467714,0,1060,1060,0,0,0,0,0,0,0,13284,36,102.984367,29.985556,11,5
19376,1,69.70353155,0,1142,1142,0,0,0,0,0,0,0,11027,0,114.34333,34.785477,2,1
7328,6.5,75.18193844,0,1047,1047,0,0,0,0,0,0,21,11027,118,114.856377,34.063873,13,6
20161,6.5,78.28079724,0,1127,1127,0,1127,0,0,0,0,0,13867,0,118.68367,25.36455727,13,6
96850,6.5,0,0,1159,0,0,0,0,1189,0,1189,0,0,0,0,0,13,6
51537,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
405039,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
17740,8,65.63843297,0,1116,1116,0,0,0,0,0,0,0,11027,0,114.34333,34.785477,16,8
50332,1.5,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,3,1
52922,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
7228,2,79.18752641,0,1083,1083,1047,1083,37,0,0,0,0,11371,118,112.38263,34.665276,4,2
52734,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
7288,7,73.13450528,0,1045,1045,0,0,0,1015,515,0,0,12669,36,120.618622,31.31271,14,7
651,1,79.5185789,0,1011,1011,0,0,55,0,0,0,45,11703,36,114.345497,36.098343,2,1
15441,5,0,0,1226,1226,0,0,0,0,0,0,83,12824,36,117.236359,29.382742,10,5
19438,1,74.77286158,3.728077486,1041,1041,0,1041,0,997,513,0,0,11027,14,114.34333,34.785477,2,1
1115,8.5,66.78368983,0,1152,1152,0,0,0,0,0,0,0,12669,0,120.753204,30.767469,17,8
17648,5.5,46.74187055,0,1187,1187,0,0,0,0,0,0,0,12753,36,120.071625,29.300087,11,5
25832,8.5,37.82295232,0,1227,1227,1168,1249,82,0,0,0,0,13867,36,118.589905,24.909641,17,8
46425,3,66.34103258,0,988,988,929,1009,81,965,506,986,0,11027,36,113.641312,34.758076,6,3
2122,3.5,82.00866323,0,1148,1148,0,1148,0,1126,539,0,6,11371,36,112.38263,34.665276,7,3
13411,4,74.82471007,0,1152,1152,0,0,0,0,0,0,4,12753,54,120.578262,30.004515,8,4
7272,6,72.70142096,0,1072,1072,0,0,0,0,0,0,15,13867,36,119.534469,26.198015,12,6
11677,4,78.36898115,0,1086,1086,0,0,0,0,0,0,42,12433,77,116.555748,33.268639,8,4
123559,7.5,0,0,1198,1198,1139,0,0,0,0,0,0,0,0,0,0,15,7
11652,8,85.13747727,0,1237,1237,1178,0,0,0,0,0,31,12753,0,119.649918,29.104712,16,8
97478,5.5,0,0,1056,0,0,0,0,1086,0,1088,0,0,0,0,0,11,5
45929,8.5,0,0,939,939,900,939,40,0,0,0,0,0,0,0,0,17,8
389993,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
8057,2,71.40068438,0,1135,1135,0,0,0,0,0,1135,0,11371,0,112.38263,34.665276,4,2
45395,7.5,0,0,1157,1157,0,0,0,0,0,0,0,12587,0,118.361122,31.714224,15,7
37867,1,83.17024663,0,1253,1253,0,0,0,0,0,0,0,12753,36,120.071625,29.300087,2,1
51188,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8
17721,6,66.59286547,0,1067,1067,0,0,0,0,0,0,23,11371,0,114.346001,33.007538,12,6
42477,9,0,0,1139,1139,0,0,0,1109,535,0,0,13867,36,119.321577,26.073954,18,9
11469,9.5,70.35719422,0,1263,1263,1204,1268,65,0,0,0,0,13867,137,118.68367,25.36455727,19,9
1062,3.5,77.82079708,82.01027851,1148,1148,1089,1153,65,0,0,0,15,12669,36,120.618622,31.31271,7,3
41200,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
15682,1,76.62298711,0,1154,1154,0,0,0,0,0,0,18,12753,94,120.578262,30.004515,2,1
16979,8.5,46.90760197,0,1064,1064,0,0,0,0,0,0,0,13867,36,119.011101,25.433954,17,8
14247,5.5,65.78390303,0,1126,1126,0,0,0,0,0,0,0,12214,64,112.751518,38.88332,11,5
44295,5.5,86.38964628,0,1220,1220,0,0,0,0,0,1256,0,12753,36,120.227981,29.260567,11,5
42525,8,0,0,1018,0,0,0,0,1048,523,0,0,0,0,0,0,16,8
97992,5,0,0,966,0,0,0,0,996,0,998,0,0,0,0,0,10,5
14741,7.5,72.59885253,0,1140,1140,0,0,0,0,0,0,22,12669,0,120.733788,31.646582,15,7
25037,6,0,0,1103,1103,0,0,0,0,0,0,0,0,0,0,0,12,6
39595,7,0,0,0,0,0,0,0,0,0,0,0,13867,0,116.3495407,25.83338165,14,7
52030,5.5,0,0,0,0,0,0,0,0,0,0,0,12587,0,117.2764587,31.86445618,11,5
7058,6,64.55298139,0,1103,1103,0,0,0,0,0,0,0,12669,36,120.618622,31.31271,12,6
51988,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6
408477,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
20741,4,80.5041922,0,1238,1238,0,0,0,1208,549,0,0,13284,36,104.077438,29.65851,8,4
46069,8.5,86.35496137,0,1217,1217,0,0,0,1187,544,0,0,12824,36,118.1757736,29.78119087,17,8
20683,5.5,41.12941644,0,1010,1010,0,0,50,980,508,0,59,11546,36,115.13826,36.24564,11,5
47094,3,0,0,0,0,0,0,0,0,0,0,0,11141,0,118.836708,36.703575,6,3
20408,6.5,81.73817553,0,1166,1166,0,0,0,0,0,0,51,13015,0,112.518746,27.737248,13,6
3754,8.5,80.10504701,0,1117,1117,0,1117,0,0,0,0,30,12669,118,119.569855,31.995802,17,8
97904,7,0,0,1100,0,0,0,0,1130,0,1130,0,0,0,0,0,14,7
564,6,0,0,1154,1154,0,0,0,1124,538,1140,0,13867,165,118.323784,27.038864,12,6
432275,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
422320,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
16611,8.5,0,0,1139,1139,0,0,0,0,0,0,7,13867,36,119.321577,26.073954,17,8
46140,7.5,0,0,0,0,0,0,0,0,0,0,0,12753,0,121.5426559,29.86631584,15,7
50824,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
423729,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
40931,9,0,0,1086,1086,0,0,0,1060,526,1086,0,11026,0,113.8197479,34.03139114,18,9
96306,5.5,0,0,1126,0,0,0,0,1156,0,1160,0,0,0,0,0,11,5
52156,9,0,0,1268,1268,0,0,0,0,0,0,0,13867,36,117.483398,27.337692,18,9
430357,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
25192,5.5,70.8056662,0,1205,1205,0,0,0,0,0,0,0,12753,36,121.258354,28.642613,11,5
2095,6.5,0,0,1115,1115,0,0,0,0,0,0,0,12907,36,114.559631,29.038708,13,6
543,6,39.57158532,0,1030,1030,0,0,0,0,0,0,0,11027,0,114.34333,34.785477,12,6
21248,7.5,81.79511677,0,1184,1184,0,0,70,0,0,0,0,13867,118,118.68367,25.36455727,15,7
20188,7.5,76.10819176,0,1175,1175,0,1175,0,0,0,0,0,13867,118,119.011101,25.433954,15,7
436864,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9
435192,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
39159,2.5,0,0.39,1231,1231,0,1231,0,0,0,0,0,0,0,0,0,5,2
50641,1,0,0,968,968,0,968,0,0,0,0,0,0,0,0,0,2,1
51164,9,0,0,0,0,0,0,38,0,0,0,0,12824,0,119.486,31.430706,18,9
333,1.5,80.27849035,1922.85441,1094,1094,1035,1105,71,0,0,0,27,13867,165,118.536255,27.924686,3,1
19289,2,75.47087116,0,1070,1070,0,0,53,1064,527,0,15,11027,118,114.34333,34.785477,4,2
45415,7.5,87.09146942,0,1215,1215,0,0,0,1190,545,1215,0,12824,36,118.1757736,29.78119087,15,7
27486,7.5,40.69474977,0,1227,1227,1169,1227,59,0,0,0,105,13425,36,105.276024,30.989159,15,7
427804,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
52010,4,40.12089147,0,1002,1002,943,1005,63,0,0,0,0,11703,0,114.494263,37.066357,8,4
1071,2.5,0,0,1065,1065,1006,0,74,0,0,0,0,11203,118,116.282559,35.956072,5,2
417805,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
394730,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
18065,1,75.21220276,0,1026,1026,0,0,0,0,0,0,0,13284,0,103.923309,30.579893,2,1
422860,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
38132,5.5,78.98737955,0,1236,1236,0,1236,0,0,0,0,0,0,0,0,0,11,5
10239,1,81.13256226,0,1188,1188,1129,1197,69,0,0,0,0,12753,36,121.542656,29.866316,2,1
14293,3,83.98567287,39.51494258,1256,1256,1197,0,0,0,0,1256,0,12753,36,121.120598,28.843132,6,3
96838,3.5,0,0,1115,0,0,0,0,1145,0,1148,0,0,0,0,0,7,3
46593,6,0,0,1154,1154,0,0,0,0,0,0,0,13867,36,119.2296143,26.09373856,12,6
96103,5.5,0,0,982,0,0,0,0,1012,0,1014,0,0,0,0,0,11,5
44973,3,0,0,1068,1068,0,0,0,0,0,1068,0,0,0,0,0,6,3
12303,3.5,80.47061366,0,1217,1217,0,0,0,0,0,0,71,12907,36,114.931137,27.804075,7,3
39404,8.5,0,0,1196,1196,0,0,0,1166,543,0,0,13867,36,118.934105,25.867622,17,8
38414,7.5,0,0,0,0,0,0,0,1049,524,0,0,0,0,0,0,15,7
424789,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
48682,7,0,0,1133,1133,0,0,0,0,0,0,0,13867,36,119.321577,26.073954,14,7
42915,4,0,0,1246,1246,0,0,0,0,0,1246,0,0,0,0,0,8,4
3762,4,82.03155725,0,1066,1066,1009,1066,58,0,0,0,28,13284,101,103.831459,30.050497,8,4
7412,4.5,27.64467714,0,1096,1096,0,0,0,0,0,0,83,12824,0,117.236359,29.382742,9,4
137886,9.5,0,0,0,0,0,0,0,0,0,0,0,13867,0,119.518837,25.959837,19,9
428429,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
41726,5,78.14730438,0,1049,1049,0,0,0,1049,524,0,0,11371,0,112.38263,34.665276,10,5
49120,8,39.33418454,0,1042,1042,0,0,0,0,0,0,0,11026,36,113.5344162,34.87436295,16,8
10492,1,82.41355134,0,1128,1128,0,0,0,0,0,0,19,12824,74,116.681953,28.691545,2,1
40921,5.5,0,0,976,976,0,0,0,976,508,0,0,0,0,0,0,11,5
3283,8,78.2999599,0,1087,1087,1049,1087,39,0,0,0,0,11026,118,113.819748,34.031391,16,8
18837,2,72.39555146,0,1077,1077,0,0,0,0,0,0,1,12669,0,119.952301,31.782784,4,2
22082,9,0,0,1199,1199,0,0,0,0,0,0,0,12824,36,117.481834,30.654661,18,9
426040,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
14770,9,80.15349093,0,1165,1165,0,0,0,0,0,0,0,12753,36,119.649918,29.104712,18,9
16752,4,79.5089286,0,1136,1136,0,0,0,0,0,1136,12,11371,0,112.38263,34.665276,8,4
408098,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
38124,8.5,76.11135591,0,1292,1292,0,0,0,1262,557,0,0,12907,0,114.971275,27.103239,17,8
52535,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
425937,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
48518,9.5,0,0,0,0,0,0,0,0,0,0,0,12907,36,115.432716,27.322115,19,9
18533,5.5,27.64467714,0,1095,1095,0,0,0,0,0,0,0,12824,36,117.034592,30.124186,11,5
16757,7.5,74.75594027,0,1205,1205,0,0,0,0,0,0,12,12669,0,120.618622,31.31271,15,7
19273,5,52.08886668,0,1094,1094,1039,1094,56,0,0,0,110,13284,36,104.197617,31.342484,10,5
404044,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
425792,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
50565,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4
44089,8.5,0,0,1103,1103,0,0,0,0,0,1103,0,0,0,0,0,17,8
19819,7,75.85053006,0,1051,1051,992,1054,63,0,0,0,0,12907,36,116.627449,27.559717,14,7
24335,1.5,71.92565777,0,1055,1055,0,0,0,0,0,0,0,12091,94,105.7258,34.5853,3,1
50019,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
42080,7.5,76.38648867,0,1193,1193,0,0,0,1163,542,0,0,13867,165,119.518837,25.959837,15,7
398194,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
17975,4.5,79.99290876,0,1271,1271,0,0,0,1253,555,0,0,12753,36,120.227981,29.260567,9,4
44115,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
50034,6.5,0,0,0,0,0,0,0,0,0,0,0,13700,36,106.5587082,29.56004524,13,6
18968,8,79.98594402,0,1206,1206,0,0,0,0,0,0,0,13867,36,118.862495,26.213224,16,8
7132,8,76.17093499,0,1105,1105,1046,1105,60,0,0,0,0,11371,118,112.38263,34.665276,16,8
48482,8.5,0,0,1145,1145,0,0,0,0,0,0,0,13867,36,119.2296143,26.09373856,17,8
20917,2,0,0,1181,1181,0,0,0,1151,541,0,24,12669,36,120.084801,30.553133,4,2
46316,9.5,0,0,0,0,0,0,0,0,0,0,0,12669,36,119.219635,29.369589,19,9
250,3,73.99975562,0,1047,1047,988,1052,65,0,0,0,4,11203,36,115.646072,34.447662,6,3
12962,6.5,69.18525479,0,1022,1022,0,0,0,0,0,0,9,13867,36,118.323784,27.038864,13,6
8022,1,75.43552406,0,1055,1055,996,1083,88,0,0,0,43,11203,36,115.887953,34.510823,2,1
41888,6.5,76.27719156,0,1064,1064,0,0,0,1034,520,0,0,13867,36,118.3237839,27.03886414,13,6
397256,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
8075,1.5,73.75469849,0,984,984,925,996,72,956,0,993,15,11027,36,114.34333,34.785477,3,1
426053,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
48100,8.5,0,0,0,0,0,0,0,0,0,0,0,12753,0,120.578262,30.004515,17,8
52629,8.5,0,0,0,0,0,0,0,0,0,0,0,12907,36,114.784775,24.899044,17,8
40522,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
418945,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
50210,1,82.9440251,0,1095,1095,1049,1095,47,0,0,0,0,0,0,0,0,2,1
44008,6,0,0,1156,1156,0,0,0,0,0,1131,0,0,118,0,0,12,6
37697,6,79.18582293,79.02988516,1209,0,0,0,0,1239,553,1252,0,12753,36,120.957687,28.130676,12,6
40587,8.5,0,0,1111,1111,0,0,0,1111,536,0,0,0,0,0,0,17,8
1619,6,0,0,1091,1091,0,0,0,0,0,0,0,11141,0,119.1974,36.42905,12,6
46807,4,73.64124383,0,1154,1154,0,0,0,0,0,0,0,12669,36,119.569855,31.995802,8,4
19133,5.5,0,0,1139,1139,0,0,0,0,0,0,0,12907,36,116.351341,27.984781,11,5
49809,9,0,0,0,0,0,0,0,0,0,0,0,12669,0,119.219635,29.369589,18,9
19876,6.5,74.04892298,0,1192,1192,1133,1203,71,0,0,0,0,12753,118,121.542656,29.866316,13,6
21662,6.5,0,0,1271,1271,0,0,0,1241,554,1255,0,12824,165,116.189186,29.272564,13,6
41362,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7
436777,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
42911,6,74.68045756,0,1127,1127,0,0,0,1097,531,0,0,12824,165,117.844589,29.244728,12,6
44537,7,0,0,1077,1077,0,0,0,1077,528,0,0,0,0,0,0,14,7
97119,5.5,0,0,1077,0,0,0,0,1107,0,1110,0,0,0,0,0,11,5
11695,1,70.14486674,0,989,989,935,989,55,0,0,0,42,12214,101,112.744682,37.678467,2,1
38465,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8
40680,8,78.69934625,0,1140,1140,1110,1140,31,0,0,0,0,0,0,0,0,16,8
38185,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7
875,2,74.94047918,0,1023,1023,0,0,60,0,0,0,13,11026,36,115.282862,34.990951,4,2
21695,9,0,0,1151,1151,0,0,0,0,0,0,14,13867,0,118.589905,24.909641,18,9
41357,8.5,27.64467714,0,1193,1193,0,0,0,1163,542,0,0,12587,0,114.653473,32.078388,17,8
433423,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9
37,3,40.12089147,0,1004,1004,0,0,0,0,0,0,0,13867,101,119.011101,25.433954,6,3
17361,6,0,0,1040,1040,0,0,0,0,0,0,0,11141,0,118.370405,36.864015,12,6
25088,7.5,27.72305941,0,1086,1086,0,0,0,0,0,0,0,11027,0,114.34333,34.785477,15,7
14421,3.5,72.71198957,0,1193,1193,0,0,88,0,0,0,0,13867,36,118.68367,25.36455727,7,3
47581,8,0,0,0,0,0,0,0,0,0,0,0,13284,0,103.4568253,30.41658974,16,8
419,6,0,0,1156,1156,0,0,0,0,0,0,0,13867,36,119.517273,26.661217,12,6
46531,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5
19494,6,66.64098174,0,1032,1032,0,0,0,0,0,0,0,12907,36,116.061584,27.75564,12,6
51924,9,0,0,0,0,0,0,0,0,0,0,0,11371,0,113.3573,34.50299,18,9
40979,7,0,0,1017,1017,0,0,0,995,512,1017,0,11901,0,104.635605,35.007137,14,7
27813,7.5,66.69367225,0,1294,1294,1244,1294,51,0,0,0,43,13952,36,113.749817,23.046623,15,7
21721,3.5,79.97750571,0,1206,1206,1165,1206,42,0,0,0,0,12907,36,116.627449,27.559717,7,3
18257,6,79.32501004,0,1106,1106,0,0,0,0,0,0,0,13098,36,112.161679,29.397871,12,6
437,6.5,0,0,981,981,0,0,0,0,0,0,0,0,0,0,0,13,6
14821,3.5,83.4991056,0,1226,1226,0,0,0,0,0,0,22,12669,36,119.5706177,31.74697876,7,3
15155,7.5,79.52682065,0,1068,1068,1040,1068,29,0,0,0,81,11203,118,116.282559,35.956072,15,7
20780,8.5,45.20941055,0,1240,1240,1181,1269,89,0,0,0,11,13867,118,119.518837,25.959837,17,8
